Friday_of_Week,NFCI,ANFCI,Risk,Credit,Leverage,Nonfinancial_Leverage
06/04/1971,1.33022083195763,1.93536695825205,1.56510594877966,-2.16980085263605,-1.50287979868275,-1.0390466607584
06/11/1971,1.21994099619582,1.67070795066758,1.46416052156579,-2.18398904864529,-1.49000209941432,-1.042481664065
06/18/1971,1.09765607776366,1.28844985817156,1.35028386327505,-2.19210883638563,-1.47544934519429,-1.0432332088387
06/25/1971,0.984241109230481,0.840631947967847,1.24356247871824,-2.19329123394097,-1.45959262093763,-1.04148999232258
07/02/1971,0.901317344119164,0.408178480955496,1.1648930596996,-2.18689713907131,-1.44287687145273,-1.03748718411864
07/09/1971,0.869218040146769,0.0909929794173901,1.13341357069628,-2.17231277256022,-1.42569301519916,-1.03147978805988
07/16/1971,0.90159762958987,-0.0211400737033558,1.16245356514151,-2.14923236898664,-1.40853529164704,-1.02377974379869
07/23/1971,1.00348834967424,0.126892087171696,1.25603925688638,-2.11765494458773,-1.39182474436365,-1.0146686854711
07/30/1971,1.16856920691572,0.536250259461608,1.40870035132234,-2.0779177020151,-1.37594151599692,-1.00441439059495
08/06/1971,1.38076961723462,1.14442254117534,1.60467625202805,-2.03062984568748,-1.36124408114483,-0.993266247682772
08/13/1971,1.61518916510009,1.84045196523604,1.82033112969424,-1.97689980372998,-1.3480197922246,-0.981444745180401
08/20/1971,1.84486221482549,2.4914513117487,2.02992497833531,-1.91808579644662,-1.33649894578123,-0.969139543009341
08/27/1971,2.03895471885125,2.97181109011606,2.20435815887973,-1.85599459997889,-1.32691532743675,-0.956514010175892
09/03/1971,2.17889030510695,3.21994880126866,2.32594758651684,-1.79229268786023,-1.31938788767204,-0.943708823555281
09/10/1971,2.2483423221414,3.21559593395969,2.37932403806967,-1.72883203365922,-1.31407962559771,-0.930844729211851
09/17/1971,2.24747108533409,3.00578562570693,2.36497853945344,-1.66731646615207,-1.3111212013432,-0.918028151013789
09/24/1971,2.18216774176118,2.6646290394176,2.28875064241097,-1.6092895532522,-1.31062880387642,-0.905352086081779
10/01/1971,2.06796283351725,2.26767711467092,2.16585508525472,-1.55607514780493,-1.31274324514741,-0.892899829968093
10/08/1971,1.92292946657988,1.88436878387119,2.01384764400355,-1.50882046905459,-1.31754479924927,-0.880738854232542
10/15/1971,1.77008868306224,1.56298295882799,1.8557802915911,-1.4685935391235,-1.32508868478669,-0.868937900136434
10/22/1971,1.62899853776447,1.32667402008071,1.71010758720213,-1.43596857189497,-1.33528566633346,-0.857530804296306
10/29/1971,1.51413384508199,1.18453412846338,1.59215748184846,-1.41166748717464,-1.34789625957153,-0.84654093899459
11/05/1971,1.43434167693632,1.13081916377731,1.51067842317593,-1.39603767157751,-1.36253654561986,-0.835972021332135
11/12/1971,1.38958861093213,1.14969951993455,1.46622093882875,-1.38934697050791,-1.37864588800621,-0.825810259052071
11/19/1971,1.37552649650685,1.22784250075169,1.45461552582886,-1.39149909726643,-1.39546982660104,-0.816028570357949
11/26/1971,1.38024895844669,1.34420681775578,1.46428243552837,-1.40228454231811,-1.41217858517424,-0.806592768378426
12/03/1971,1.39221806241687,1.48102159896323,1.48347873160575,-1.42111198169342,-1.42788924543263,-0.797465232553853
12/10/1971,1.39896299792434,1.61873372411046,1.49935299786813,-1.44728544038302,-1.44161864298512,-0.788610628909246
12/17/1971,1.38966452161245,1.7262151517168,1.50056491047447,-1.47987750002995,-1.45262103139214,-0.780000575245409
12/24/1971,1.3569048895167,1.7778147643732,1.47891581940533,-1.51779345715743,-1.46026290175292,-0.771615409378588
12/31/1971,1.30073594210458,1.76078729951058,1.43356691569494,-1.55981001897288,-1.46409946786323,-0.76344619375143
01/07/1972,1.21454774101123,1.64969522024959,1.35728932058142,-1.60473730857539,-1.46387088890029,-0.755493120789958
01/14/1972,1.11216478864447,1.48237140439643,1.2635488228989,-1.65145666956907,-1.4595308257165,-0.747768331657634
01/21/1972,0.998596801365818,1.2802925183186,1.15604077548764,-1.69844548659955,-1.4510840754617,-0.740278559598513
01/28/1972,0.882802775136015,1.07634396268077,1.04480073209412,-1.74511463418277,-1.43861626731303,-0.733034637156099
02/04/1972,0.774316949102574,0.898210610898912,0.939198229673738,-1.79047102390878,-1.4222578735336,-0.726041471128183
02/11/1972,0.678596040398732,0.752440105086358,0.845258747949568,-1.83383199321916,-1.40211598009252,-0.719295461360837
02/18/1972,0.598602187339624,0.634132736111959,0.766460415667145,-1.87463987713812,-1.3783145106511,-0.712782073620376
02/25/1972,0.535182542797939,0.539505020290192,0.704165754397203,-1.91249427267657,-1.35096776310936,-0.706474391542767
03/03/1972,0.48720263876518,0.466108152696996,0.657461647018035,-1.94703068913819,-1.32017138172839,-0.700330717580812
03/10/1972,0.451807221489856,0.417097317360219,0.623602831208735,-1.97803231578897,-1.28606143155203,-0.694295200328137
03/17/1972,0.424088499787881,0.394586692836893,0.597528709678403,-2.00529917481898,-1.24879635997556,-0.6882962192135
03/24/1972,0.398855651685033,0.394356771689264,0.573633839650389,-2.02869064514978,-1.20855312111865,-0.682247284607204
03/31/1972,0.371262091472479,0.406206044852978,0.546670680557442,-2.04819622989723,-1.1655868737448,-0.676051972624246
04/07/1972,0.336600527344199,0.417554020126449,0.511388258964208,-2.06386422866685,-1.12018575740773,-0.669607735295428
04/14/1972,0.295367890242592,0.412061025650959,0.468161032280503,-2.07589689290274,-1.07267981889216,-0.662793435964281
04/21/1972,0.24710874650232,0.379828241584291,0.415893651456182,-2.08460985351011,-1.02342132317331,-0.655505904411924
04/28/1972,0.195272918532676,0.317005552531128,0.35883672689015,-2.09059872538349,-0.972771658576367,-0.647645711393472
05/05/1972,0.143997911572113,0.225339533830512,0.30138429751081,-2.09444456497875,-0.921074591451608,-0.639122995497032
05/12/1972,0.0983698102968016,0.117867701788184,0.249263259492026,-2.09687107151844,-0.868657792411369,-0.629864087516532
05/19/1972,0.0637378271905906,0.0141716849345561,0.208514868327811,-2.09863093298902,-0.815777834933383,-0.619813278509001
05/26/1972,0.0452949434794544,-0.0611873339768107,0.18491778110192,-2.10047155001041,-0.762647169243392,-0.608933146635417
06/02/1972,0.0456073910465582,-0.0873711551187766,0.181547697364124,-2.10312736852606,-0.709434684139922,-0.5972073351714
06/09/1972,0.0655025419358791,-0.0507311763293688,0.199410086070823,-2.10721198586871,-0.656242444186772,-0.584639612585548
06/16/1972,0.102135665721472,0.0470967922912136,0.235681028761897,-2.11324666565092,-0.60314184630444,-0.571255147925923
06/23/1972,0.150697191854363,0.195742277587778,0.285396133885333,-2.12170331590574,-0.550189797345268,-0.557099852253315
06/30/1972,0.203656905846305,0.371613692493152,0.340756466918221,-2.13292616940834,-0.49741872962651,-0.542236540046
07/07/1972,0.25215942186268,0.544691153123702,0.392519716659539,-2.14715335638235,-0.444826432757971,-0.526735183107688
